timestamp customerId cookie auctionId
17 2743 E604QG 16
76 2630 05FXZ1 20
2 2622 ITW5OJ 12
77 2134 RC7ZJ9 11
54 2840 U2GCHG 30
45 2000 SQDEHR 22
100 2659 F8M4CC 2
1 2000 IZVLKC 6
71 2872 KHV6R5 1
34 2127 IPB5UX 24
14 2354 ACYJLK 24
17 2954 CR52GG 14
9 2408 FNZYWA 27
28 2014 L3TW3G 25
13 2499 OL1RJ9 7
39 2611 POQ124 29
32 2075 8QMPP8 5
54 2353 ND6S1Z 16
64 2831 3D96Y2 22
29 2410 9TJJCW 5
7 2052 T7ADLD 4
69 2477 WNQ29A 5
79 2193 F38LD1 14
44 2954 4UNMOT 8
94 2937 UIKRNJ 13
99 2891 UO2GI7 19
9 2265 XXNKEY 24
49 2898 DR1B1J 29
26 2734 U8CHXT 29
18 2631 S2RS5U 8
69 2354 PWE5LW 6
79 2415 V6KIYY 13
86 2115 AJG9F0 24
30 2013 N8BAQY 22
86 2429 LSSKJY 19
95 2978 PU4A9B 26
37 2792 577JYH 1
35 2419 7PYKPA 18
48 2436 PIMCI9 11
58 2504 HED02W 13
38 2266 5EVJNX 18
42 2549 POW5V5 30
95 2487 7B529H 18
6 2518 LWWJ40 26
21 2444 OK42C1 13
69 2309 HJL00D 25
91 2146 XV5EXB 20
17 2166 W0FQH3 17
23 2123 DNZQR2 4
65 2895 DM66C1 26
99 2943 D3KHYC 21
39 2552 43O3Y8 21
14 2424 VBRYNR 21
66 2561 E62XFX 24
12 2379 K876H4 9
93 2337 019HD6 28
93 2105 ZHETUZ 5
82 2406 J6A8CD 11
13 2252 2R7BLS 15
59 2831 RIJI79 26
20 2435 WL7JMY 11
77 2521 HQUVXZ 15
29 2434 BAZ2BB 1
70 2088 M890OR 1
22 2203 6Z2D11 13
40 2981 BLX8L3 19
48 2169 H5M3OA 13
13 2340 3FLE80 10
14 2986 JX6I5W 8
16 2169 MKOVEF 22
51 2132 UYFBFR 7
9 2883 T4JYIN 8
46 2182 B8GGKL 21
79 2265 R4W59Z 30
8 2173 JGT25R 4
98 2896 E5MBPA 26
87 2146 CXQEQA 20
61 2432 8AMKP2 8
64 2375 UFPJD4 1
74 2865 WTWM2N 20
5 2395 AKZQH8 18
93 2272 3VCCMP 8
62 2787 IT18BI 24
69 3000 PGFOVB 13
93 2910 C1J4X8 29
37 2409 7LQKBQ 8
59 2676 DI66JS 26
49 2962 SWPJW0 8
92 2510 3NOAYB 4
33 2636 DLORXF 13
92 2470 UM3L2L 22
18 2928 6CO3XG 29
89 2030 XJ4G6A 16
54 2993 K8XJOL 8
18 2756 ZQF1YF 10
80 2197 R0V018 21
15 2149 4A404M 9
1 2550 AYU8IF 6
61 2084 UU8M0R 8
89 2204 X40XD7 24
4 2417 PBMWOL 12
97 2244 ATRUJK 1
86 2571 SN0RSX 5
96 2954 4JV03X 25
49 2577 3A9TF4 11
77 2569 I6B7A8 14
76 2058 XZE0BW 8
75 2224 5VAIVH 29
89 2306 3EYGKX 27
88 2340 Z6JN3G 19
18 2920 L6F5IZ 4
3 2437 FVDYOQ 11
77 2388 12BTC1 22
18 2541 RS76J4 3
7 2078 NQ1W3W 30
5 2851 GZJ1DX 26
49 2627 SI5WBQ 11
90 2534 DTR0G6 2
30 2497 IFNJLR 12
27 2252 LNNVS2 22
97 2598 EOI0NV 15
48 2590 H9NSL6 17
39 2562 KVJ6ZW 20
62 2694 PSH81I 20
2 2509 Q3518N 23
44 2069 PIP16C 4
50 2215 RPD4EN 8
67 2321 3DHJ72 30
95 2249 3H9HE1 19
65 2253 GZATFZ 24
4 2661 E1BXZ5 1
85 2078 WB72Y6 15
75 2439 7J1JR5 2
1 3000 AS0S5O 25
54 2943 A4Z82Y 11
64 2915 B50PZE 6
18 2015 0OENBS 28
43 2702 0M8IJD 19
23 2040 YWSKST 11
47 2023 XYEZQ6 19
60 2027 HIEKC5 6
98 2788 GW77NI 10
41 2347 C1AZMB 18
84 2677 CTXF6X 14
36 2647 Y8LR7I 22
1 2987 3GRW5F 10
66 2996 Z0UIHI 4
43 2709 CO4LNF 9
45 2705 K7887Q 3
4 2126 I8C0JT 3
10 2187 T1A0NW 22
52 2768 51T1QL 23
97 2129 861XN2 24
84 2951 AEHGHC 1
6 2121 LE4J8I 20
96 2728 MFWHFN 21
94 2721 FEEJ4J 30
98 2549 JT8VED 29
40 2686 DBNFQ1 20
88 2293 70TWK9 4
58 2535 CBUF4D 10
33 2220 LTW2TU 17
23 2167 HAZT41 13
30 2894 6NOSDU 9
67 2574 4O16O8 27
89 2000 BIPAH7 8
73 2601 D47EI6 25
74 2983 YKPDAF 28
100 2263 HIC56G 14
41 2843 QCH36X 16
99 2007 B0IQHZ 8
51 2298 U1EK6Z 28
6 2586 N9W9Y4 11
32 2725 WD1Y5M 21
70 2464 U42GXI 1
85 2316 FRK2Q5 21
24 2123 CKNLM5 24
70 2906 IC4WB5 2
53 2346 BMTGOR 18
87 2990 R5ZX60 16
96 2328 LBH9LK 13
39 2100 SMR79Q 10
57 2825 G8VH3O 4
94 2500 IQ4G9T 19
53 2788 92UXM7 7
69 2556 CQE4WX 17
47 2305 58PSVC 27
28 2442 KDNYP2 3
28 2579 8HNBCF 9
37 2376 AVPH09 28
1 2230 KUEEUW 4
78 2478 VUP37O 2
72 2110 8XRZTU 1
74 2055 T6V2KE 22
90 2489 5R8PEL 10
40 2559 26VYSD 27
62 2414 57LY9O 23
50 2357 ZSBOC9 12
67 2372 U5A6OK 9
20 2136 SJ1HWR 22
76 2835 PHCMXH 8
56 2456 HYB3RZ 19
57 2665 NXI0YX 14
54 2346 ZU1DQD 12
4 2295 GHUXID 16
22 2463 RBG0X3 21
68 2770 S657RT 15
12 2409 0O2U6V 16
38 2628 IQR2UI 6
37 2179 4394FR 28
64 2395 U9CSQM 19
30 2647 LYWQWT 5
75 2241 IKJHDJ 7
71 2075 JG1MGQ 25
64 2432 UG8PR4 5
31 2916 XVJYL3 3
75 2550 9ZE9N6 10
19 2554 W0Z086 22
5 2863 QMGJ7K 25
39 2312 WEJDJ9 19
94 2357 5S0X95 13
28 2806 L5O2Z9 20
42 2780 ULVZTL 7
51 2006 Z898E9 7
17 2460 KI8BG2 2
70 2486 H3FH3F 5
34 2940 DF4XO4 7
3 2440 IUTJVD 16
9 2211 UC6B2K 6
11 2007 3HQ1B8 1
95 2254 WBKQHP 13
2 2343 9SAO2F 23
26 2463 6IQB0S 9
59 2390 0L5WF0 26
67 2776 S9CAXQ 27
34 2769 QSH5CJ 19
78 2755 1OG4LT 19
2 2973 9Y16Q9 25
91 2537 H95G04 24
68 2332 5CDXXH 27
62 2981 7X2NIB 13
73 2244 HOUX4Y 11
38 2959 5BHCS8 13
44 2840 QC3RO0 24
65 2162 STY0T8 4
98 2555 P3B0YO 20
95 2428 CK3XRU 9
12 2732 SAKHAC 2
8 2660 Y2NNOG 25
43 2479 TWPY0A 19
92 2140 DJVYZF 4
89 2027 LUHM2D 29
51 2703 VW3VB6 16
49 2384 O9Z8L3 18
82 2683 7P7CCD 20
42 2029 CUYUML 25
96 2267 9Q8GX4 12
60 2155 Z58P64 8
86 2283 FJ0GHL 29
25 2249 RMKAC1 18
44 2323 UPKMZ1 17
17 2174 K7E1OY 1
29 2558 Q6738H 6
33 2272 TGWM3X 27
83 2981 QA3HAI 21
50 2450 TT3WLE 19
49 2415 AX42UH 13
31 2915 0OHFRB 10
70 2846 AZOAET 25
68 2195 O9KOUO 12
16 2857 T43ZJ1 11
13 2082 07BVSR 11
97 2356 6IJI83 5
65 2879 GTKTUW 29
52 2659 WMDF4I 30
76 2617 HDRXW9 15
11 2861 XEO6XW 25
70 2391 HGC6L4 1
50 2540 Y37OJF 26
30 2660 EC35E7 16
35 2463 JZ4X34 26
27 2659 SJYHHB 26
72 2718 AE27ZN 12
68 2724 QRYHCE 24
30 2803 UJFGUI 28
43 2306 NINKO9 21
59 2363 5EW0MF 6
100 2189 NCGDGX 20
56 2775 V4UI98 2
78 2512 TXAYNX 4
57 2903 T9A1L5 13
6 2112 9D5803 4
95 2434 LN5EDV 4
41 2749 YYE422 22
8 2328 S373OH 5
13 2430 TE0S2S 26
45 2252 T8MFMH 26
3 2867 M5806G 29
96 2575 5KDFR3 2
5 2133 L2CR8F 25
94 2091 N44HMW 27
55 2334 0ONN65 12
32 2974 W1MPHI 27
25 2308 EQOXEZ 1
37 2996 ADCE3H 4
77 2892 JECCZT 28
66 2470 7NMJJ7 25
56 2589 RH16D5 17
37 2998 M9MYE1 19
8 2996 VM6OUL 11
70 2547 8SCB0U 19
54 2802 NP71WT 16
42 2956 580TAU 13
28 2276 2CTBL0 1
27 2893 66L0HU 4
82 2416 RA8WYS 10
38 2220 AO15K1 12
92 2830 5KA5DO 3
55 2151 2M1O3K 11
65 2930 ES0U29 18
12 2184 D1BCMD 30
65 2957 Z9Q7MT 9
40 2918 TL34LN 11
34 2918 2SSAB1 19
83 2402 O11CAB 18
48 2068 53TDA9 29
38 2433 SYJZ1K 30
85 2583 BP2ZKW 3
94 2212 5DYP94 16
73 2780 OT955P 27
90 2911 2M6N4I 4
83 2882 IYQ9YU 12
11 2681 YERRYE 22
56 2770 4C54S0 17
4 2818 GSPDN6 26
27 2931 ATATTT 25
74 2021 RNOQZM 18
49 2585 8XHITQ 28
36 2198 B402QD 1
90 2249 TQYE19 5
20 2109 BONQAA 24
17 2308 S8PUHE 4
97 2031 0XVF4V 7
59 2263 IXLM7Z 25
85 2230 480CL7 19
11 2832 AXMRNC 19
40 2517 TP5OLU 27
26 2272 JYX53G 7
60 2466 PXXBSS 29
15 2169 7JW88Z 6
54 2866 OLXLUW 28
50 2783 HGTVL1 4
37 2588 NTFX1U 4
20 2664 GPBRNB 9
2 2296 YN8S5W 24
25 2795 NFN5UH 4
76 2698 QY2JD5 22
2 2002 LUWRKA 11
13 2239 06FEVI 18
62 2328 ECWTU7 17
64 2745 4KMON3 28
56 2418 NCSCRW 16
44 2044 GPKCWS 3
80 2247 P2O1GV 10
70 2356 Q4OEQW 8
21 2712 PU9WEZ 8
86 2700 BRZ62D 13
45 2098 Q05Q4L 28
50 2766 0UB2M2 9
99 2079 A1VC99 3
28 2384 5DW8US 8
45 2638 RCXVL9 23
98 2876 9MW08W 16
97 2083 W6X9YF 12
80 2501 MI872C 5
100 2224 H443KL 22
17 2514 SJYACX 3
15 2897 YX71UC 1
90 2608 W9HZXZ 30
33 2866 PE6TCB 28
10 2355 89CW3V 28
94 2193 UJRAUH 15
44 2429 NR9N15 21
23 2000 3DP3M1 8
89 2773 6IHYVA 21
37 2209 S0Y2F4 22
30 2376 HZTERE 3
18 2340 L2WZJG 12
9 2784 P2GIY4 13
41 2170 TKNGKZ 23
6 2115 KWHHVD 9
78 2257 TO62GW 30
15 2271 32J0QF 13
14 2271 MZ7SOE 29
53 2700 PPLGA0 12
36 2373 G34Y4E 16
77 2053 TA0MBF 10
49 2409 NJ574R 26
46 2338 KFWISI 11
20 2603 QJFPVQ 26
82 2933 GJ419B 26
46 2266 063OKI 19
92 2583 7QCSRN 28
74 2935 VUQKQY 11
27 2884 FMITWS 12
71 2458 FZZWCY 29
71 2695 JJX7AS 29
59 2433 128J0N 24
66 2447 HNFPRC 10
36 2863 KUJZRQ 5
35 2851 ZJHR7C 13
49 2435 DKTFL9 7
19 2675 JSOVM8 1
92 2424 F8N6YX 9
14 2807 YW0WTO 5
58 2905 QKP71E 29
91 2881 00AOT7 11
7 2229 CQ1490 12
100 2075 7TST58 21
88 2775 47W50R 20
67 2588 B6BE84 12
80 2171 3FH73W 12
14 2584 LZKWS6 16
58 2776 90DDFT 7
82 2546 82D9T8 29
39 2412 QBR6YA 21
24 2477 8D811P 29
34 2941 TKBUA3 19
13 2172 WNKZMQ 19
47 2376 4VV4GY 8
67 2673 S49JQF 27
78 2278 QUX2VB 4
75 2434 JMTXCZ 27
11 2606 5UW3EU 13
74 2413 MAE1QL 3
88 2257 9AB3M3 22
60 2357 E5OIC3 14
100 2230 AVVXQ0 9
47 2446 TABFOR 16
46 2499 28D3Z5 6
88 2472 V4XOH4 11
51 2897 ZSTBGW 18
85 2860 16G8WK 22
75 2461 KBWX44 22
96 2670 165DFY 16
94 2666 Q284OU 5
31 2523 WX7RLW 14
77 2667 A3F970 12
14 2561 1OC8V6 18
21 2700 NGOWCC 21
87 2051 J889PW 18
82 2112 WDV970 28
10 2366 9H0EBV 18
29 2627 6H3YFS 19
34 2402 MW2YLZ 18
79 2387 N8HWX8 24
56 2962 NYSX3L 19
30 2494 HEASWI 25
86 2423 4LXZ5G 21
82 2338 WPI7MS 18
44 2357 AUDEWK 12
71 2471 SZDKR4 18
5 2013 G43AP4 8
10 2908 E8JG31 7
93 2130 O7E4MU 20
48 2188 PRJQHV 25
32 2040 P8CENT 29
29 2663 BFJBD2 20
89 2266 KKMQJ1 15
2 2495 GNUVA2 6
99 2396 C2XJ2L 24
50 2683 K6O95K 14
33 2398 HQLOAR 25
95 2536 PJW8X1 15
47 2857 MF7DXD 1
51 2684 OPIK0N 29
24 2697 N0I2ZB 29
21 2567 EU9MFQ 30
37 2627 QFKAU2 2
98 2975 5HESUB 12
83 2515 G3J4UQ 30
96 2945 WKWGMY 4
75 2893 SHVYLN 14
27 2719 LV62ZO 16
27 2604 R4NYUJ 20
28 2344 EBSSQZ 12
43 2315 3M3YJJ 14
50 2587 G11IGW 14
86 2485 UAXTP7 20
96 2912 8RROEF 2
29 2387 T0TTER 18
12 2768 PNYWEW 16
9 2326 UHZCF1 7
26 2803 5UF1T2 26
29 2782 BTWJED 10
48 2396 RGXWBB 8
13 2706 D39KGE 20
32 2522 ZUESLD 17
75 2860 C1YMDY 29
52 2520 SK5W58 9
55 2879 7ILW6Y 10
30 2954 N73PT1 24
14 2355 JLKJNK 19
88 2298 0HBX85 16
11 2816 VNI5FD 30
71 2184 MIUIVH 3
83 2974 6S0P63 22
17 2069 33EYIM 10
6 2057 ZICVGK 2
55 2074 2DUW5H 3
65 2072 95C39O 21
12 2726 PD3VRC 29
92 2950 NME8ID 14
78 2077 LDFW3X 3
61 2785 PSWWV6 16
6 2857 0XAYKA 27
24 2482 EIUX67 19
69 2955 K6OF5U 20
65 2646 L41D42 19
3 2402 JGX12I 6
50 2816 UISW18 19
72 2627 445V0K 7
5 2081 MW3C77 27
47 2710 JJVRPG 20
79 2664 8L0ATI 29
91 2118 EUGA9S 28
68 2067 T3TCTI 14
32 2489 9R4AHX 6
6 2638 3ZSB85 25
26 2866 9G5MMI 17
82 2869 0Z7Q7K 3
81 2372 WG10PV 6
18 2114 M2HSXC 6
44 2696 1ZH9DV 19
86 2880 0MOMKC 8
69 2145 JL2Z7R 23
5 2296 ET39P0 25
1 2730 KSP2LN 20
15 2594 R4EY0J 27
82 2861 1N0N45 28
17 2706 OE0QIB 23
93 2886 5R8U9U 5
52 2535 VXAOGE 11
4 2348 P1WB8A 8
82 2276 JO90TI 11
8 2243 62YRW6 7
64 2318 EW7WK1 4
13 2815 GQMOV0 13
61 2017 XLK3UJ 11
42 2495 I4WH55 21
55 2825 2RSI5S 16
39 2745 HYOCMG 19
32 2186 WH46TW 22
89 2218 ZRTOFX 9
30 2963 5WV3ZD 1
65 2314 QD6IE4 15
19 2992 EVCSTG 25
31 2631 OKZSPQ 12
14 2564 97QZ6Z 29
91 2814 6RKB1I 8
60 2082 E24NAQ 19
46 2923 FVD8MG 13
21 2799 ZM0LPV 23
53 2461 P11WJ2 24
56 2412 GNKBFE 3
69 2577 B05QVP 19
19 2924 T86K07 13
59 2918 R7ODHE 15
32 2406 YV4LZT 17
85 2720 AI8Y0M 17
34 2174 F8ROT6 28
96 2765 00KG5J 20
87 2111 4RPD5C 26
77 2066 AE6YAV 20
67 2320 8YDMMV 25
22 2009 6XALU7 29
35 2316 TH0XXH 2
78 2532 TRS374 14
38 2102 EUI2XH 5
96 2600 6H77VR 11
62 2619 V8L9FA 1
38 2768 2C07PW 23
34 2098 A9HH89 25
5 2087 CSHT44 1
67 2096 Y4H1HB 15
79 2175 R0LPA3 29
75 2322 GJZJ76 22
81 2339 75QQRR 30
86 2589 JEUV3X 2
48 2892 7QYOO5 2
55 2266 U68PXI 6
44 2152 KKIQ68 12
80 2128 W1PWB2 24
16 2270 WKMWMH 26
53 2577 94QAE1 22
36 2392 K5LD89 22
3 2399 MSPB9E 8
36 2962 UH4DMK 4
62 2930 VSKZ9R 23
76 2422 4B8M22 16
2 2867 A6CDXH 21
64 2046 WHPF9A 29
97 2536 T0O3EZ 9
12 2816 9U9UC5 23
29 2758 M66F54 23
21 2969 OAJ5YV 26
31 2225 2LCHKL 18
5 2928 CS2JKB 9
89 2392 L0643X 2
26 2893 S3LZS3 11
9 2180 L0K3OC 26
66 2697 HGN48Z 26
77 2097 3CCBGM 17
24 2343 9HXX53 7
23 2579 JFY45D 9
48 2355 3IOY6M 17
23 2915 1Y0CSL 21
56 2413 GILE6S 20
69 2804 WV8XSV 23
47 2697 YFNSQU 29
85 2971 T9JI34 11
27 2915 0WHXYN 19
34 2630 VDH811 1
30 2095 GSWKMO 23
79 2099 UJ3ZY5 6
88 2218 P4W92V 20
21 2027 EECJLQ 10
6 2291 ZOSZSS 18
91 2986 LL3NYA 29
64 2820 5U6FV3 24
46 2165 279D8C 13
53 2396 KJPIIE 16
11 2089 F0EYLX 12
46 2518 N536W5 24
29 2339 S33P9B 11
17 2750 J16WOJ 5
82 2175 IIZMUK 5
66 2395 XXR9JM 5
62 2103 M6AGET 10
23 2206 45B60H 4
38 2059 QB1MKB 23
18 2010 9AO1VZ 6
26 2832 Z02BXM 17
37 2733 CFGPM5 21
99 2646 QGZ18H 20
28 2900 IAUOJ9 12
31 2578 VK11NX 28
65 2829 IC8VA2 3
52 2434 7I6NZ7 12
60 2962 FRWZKA 16
41 2420 XETIVP 26
6 2252 8TL3F5 2
54 2307 NQC3ZH 15
69 2574 KT7ELT 15
71 2359 4SGVMH 9
14 2769 V09V8Y 19
36 2866 FG45J9 5
92 2966 28H813 1
55 2558 S79F89 5
32 2485 EB0S0M 25
30 2007 4YYKOO 14
87 2265 H6MFXJ 22
46 2089 R0AND4 16
38 2176 50FIR1 13
69 2886 NVBUWH 2
54 2321 4KY8L2 8
73 2689 L5AI7I 19
83 2393 9GRFVU 3
3 2090 MAUDIN 28
70 2321 PB4MLC 9
81 2726 5R6EGR 17
78 2817 MHQCTQ 22
25 2482 MXWJQE 13
68 2489 YLB8TE 13
26 2219 9XH4EJ 7
96 2992 UJEJJV 23
53 2858 K9BQKH 29
71 2715 LLL3LB 15
47 2601 8K5JK5 19
84 2663 6VJ2X4 19
90 2078 R5BYRU 29
86 2077 U8FB4S 16
93 2366 MOMOAL 5
88 2079 OOYZYM 26
89 2701 P95A8D 27
55 2844 2YHX7A 21
23 2253 8FC04S 20
11 2977 5FCJYV 1
23 2691 G34V3G 19
27 2633 87JNM8 2
77 2482 Q42T7N 4
88 2648 Z7T67B 18
20 2168 1XF7K0 16
82 2413 R1TXHF 12
28 2682 AADJPB 17
88 2741 1315XZ 18
77 2784 V1POMJ 7
43 2152 O736KY 16
52 2339 06HZX9 3
22 2002 JUNQCK 1
33 2308 A6XPFA 24
45 2097 CNULT1 6
29 2904 AY1ZI3 26
1 2490 Q2ILB2 10
86 2054 PPF3JN 16
29 2380 3ERIUH 21
90 2894 V1MMFD 5
79 2825 EP2192 6
28 2015 6ESTA0 26
100 2649 0O52DI 11
94 2207 SMU5BN 23
3 2831 Y45MW6 11
39 2912 MZK58X 12
48 2100 YXCJ4H 7
62 2503 2OSYXQ 1
74 2426 7JEQ3D 1
33 2157 U54UV0 1
77 2188 IWSWLB 8
95 2625 0U8GL7 14
94 2569 43S2Z9 17
17 2131 B3A3F8 20
73 2208 4FUIUZ 4
53 2151 DRBIDX 14
60 2017 ODRXJ4 19
98 2173 233G0C 15
82 2216 P6OLVX 26
13 2114 WKANS6 28
98 2799 LQERLN 14
11 2104 SGGL4K 12
2 2675 KQH21F 30
6 2510 NAEY48 23
45 2254 GFFINH 2
32 2682 C84WXI 8
70 2382 W7ILB0 26
12 2229 U21JDY 24
43 2982 M5EDND 11
59 2769 PV6EC4 21
48 2913 0KY40G 24
10 2471 NU8OYA 17
84 2193 XYB4B3 27
94 2084 I7JW0L 26
20 2762 UZ0Q4K 9
74 2170 6ECBR8 30
89 2713 7PAE6Z 27
24 2447 NR853Z 16
94 2861 CJYU32 14
96 2941 ZQCLUW 13
63 2082 W9LIFK 10
62 2135 Z9PMT3 12
42 2637 C9FYO1 1
57 2947 XK10U5 4
46 2071 L7MTYG 5
9 2416 9WD4K8 8
41 2083 POA4HE 22
73 2829 5ZBO48 5
38 2452 219RFY 30
39 2878 EC0RFB 18
86 2780 ESXO5L 2
60 2525 SBZJUL 4
62 2439 GRCJQ7 8
34 2848 6A9431 17
63 2546 ZFOFC9 9
45 2154 MEF090 25
12 2492 NEO1CT 13
1 2356 W67NQF 7
8 2255 Q6K5H5 8
91 2933 J2O6UC 27
36 2499 R72YZ4 5
40 2719 50JRAK 21
52 2517 LESOMA 24
26 2246 6JPUPE 26
11 2142 G3QCKI 30
33 2927 RS1DFL 14
89 2769 S7O9VB 16
93 2990 BEZ71J 12
22 2428 TR7LEE 29
66 2260 KBZ8UK 8
87 2507 UH6OKR 2
89 2461 JOAK33 28
94 2941 RK7LVJ 5
40 2835 90PLNQ 7
47 2277 CUD1D6 6
73 2704 RH0DVW 23
86 2299 L57E0H 14
40 2376 EVVRGK 22
23 2097 FM6XZW 1
7 2424 N0A1BT 17
95 2789 ES7FT3 29
6 2173 UQQ0D1 8
58 2561 YC66MY 28
5 2437 9BG1IJ 9
44 2517 W99P2H 13
61 2050 QP01W0 11
92 2887 NPTWXK 29
73 2521 FST5EM 3
93 2550 9B0Q91 18
87 2386 EZ0TDN 10
31 2141 G9HPCS 14
31 2716 BTKJTD 4
33 2414 NOJ51T 16
37 2223 2TD2KK 27
83 2653 MR81W9 10
71 2520 JUG1YE 11
33 2330 275M8T 23
33 2498 04MUJB 15
5 2440 WMUMNQ 10
81 2854 JEY7UK 4
82 2090 VL9V9B 11
16 2801 Z48AAB 30
49 2102 LL53E1 22
58 2559 AJNZC1 10
19 2431 KOXZNU 28
74 2655 AL6JOR 5
92 2882 9S5UHO 27
55 2112 DRS4FL 21
34 2930 0BWUBL 20
35 2580 YOKW4K 5
88 2066 091XVZ 16
34 2128 E33FDL 18
65 2661 YXP98K 1
81 2694 4O3BOL 22
26 2470 9FFH1N 20
71 2372 XPA3DB 9
73 3000 FS3BGC 14
70 2200 8M0UNU 5
59 2697 R9YSJU 24
19 2996 79FNY1 4
3 2307 SVTX95 3
30 2117 1SDJK6 18
74 2312 CCR7US 21
41 2590 SV3PB6 3
93 2270 UVPEA8 15
83 2820 9SVBQS 28
96 2361 XJREP3 23
96 2816 2V4VB3 7
89 2195 VDY9LX 12
20 2449 UAGZKG 28
60 2515 S843LC 17
13 2692 EAJMI7 24
74 2027 XVZUR7 24
21 2398 DFT47X 22
2 2265 GZ338Q 8
75 2771 UUO8AX 17
19 2268 DOLB9D 26
62 2652 HXMM1N 17
68 2297 Y8A6Q0 2
3 2005 WSG1XU 3
97 2723 PC5CZY 17
67 2616 XEPWYS 7
66 2749 W0AHYV 30
92 2448 6AI77S 14
72 2263 572PVL 14
58 2098 LCHJMH 14
89 2528 FCVTSE 15
32 2214 0MPMHB 11
79 2724 MNUA84 24
91 2122 DBI8JE 15
99 2793 7A4SD7 7
10 2946 DVTWLO 10
20 2995 3JCVGN 29
17 2468 TJ2WZI 18
2 2902 4O0SH3 9
94 2455 WR1GS6 21
12 2673 0RAQ3Z 27
60 2773 OBWZ0T 17
10 2146 RG4MRC 26
19 2793 5MMASG 1
98 2310 QKESVK 29
34 2287 RPFQ48 24
5 2913 DYUSTF 9
78 2357 KP7VUY 30
6 2406 EWRAZJ 6
42 2172 O77DDS 16
2 2792 JOBSC1 13
87 2625 H1F3X3 5
97 2186 WX13T9 3
43 2818 927G40 12
87 2696 DXB6IU 19
51 2984 R3D2EL 10
84 2456 N67FVO 26
37 2518 FWULK3 30
21 2234 K7ZGUH 26
70 2069 M8Y2HB 29
30 2380 S77SP0 17
76 2231 6GNEZG 11
33 2656 XTDK83 25
1 2179 E13A9D 14
30 2350 Y2GUN9 12
26 2600 7OEYUT 27
33 2517 GCR3OD 27
49 2912 0RLVP0 23
84 2264 L83930 3
53 2373 67WADM 9
16 2638 1D3C52 1
48 2259 4EYTP7 9
12 2793 LBLAV5 23
60 2304 GS8RVE 16
87 2967 VMMNCM 7
65 2897 650K9N 3
75 2264 9BLREG 22
78 2114 7SYYSB 6
3 2191 6RZVCY 7
48 2802 QMG532 25
62 2370 J4NLYF 14
23 2415 4FHJL7 20
16 2066 YKY3G7 13
4 2077 FIF5DQ 18
62 2673 VAZ5F5 13
73 2941 FDNND5 5
84 2401 XX9OBN 28
88 2297 Y7U354 7
70 2416 T3DK8J 15
44 2431 KC5D2S 26
83 2942 L85Y1L 29
75 2739 APD3QF 13
71 2784 5LT1MG 30
59 2696 CD00EF 26
30 2159 BHDW7R 14
89 2648 K40VAM 4
91 2347 O479RZ 9
73 2195 WA15BY 28
17 2886 Q0IORH 29
74 2283 XPLKRG 4
100 2871 8ZLZW4 29
9 2605 H5J8B8 28
34 2007 N6AEOY 28
35 2384 VF4H90 5
100 2390 MUTR6J 2
79 2429 AWN1OO 2
51 2962 N2GONR 16
21 2807 NVGAGM 17
28 2117 G64U7J 4
49 2951 7SJ0E1 5
64 2817 PMY3G4 9
72 2526 BQSFEB 25
63 2319 MGGRYE 8
20 2644 EUXF9Y 11
40 2035 W9CPS9 17
7 2232 YDSRJ0 7
84 2726 BG7PMP 12
72 2056 EMUERU 1
34 2408 GLXU0A 10
88 2501 97PFTV 27
25 2386 PUT1PL 14
31 2168 MRJWLO 9
66 2722 KD9XZB 4
18 2756 GF9FZN 22
11 2879 C505DH 6
48 2709 D8VKP9 7
13 2413 FY50U2 26
44 2799 R5TTFX 18
33 2979 78TQF5 23
16 2595 4UP9UV 23
12 2210 BE5D68 17
39 2912 XMWXVP 5
14 2327 1V95AY 7
56 2698 88RFRH 21
78 2359 QEY7JN 30
57 2758 ATF8CY 7
58 2615 95857N 24
85 2235 C3NG88 25
28 2758 R0EFX3 12
73 2524 H8L4P8 9
40 2053 XBFNAD 10
62 2902 OVUU1G 30
79 2902 RC8XSL 5
63 2066 GHCZDC 5
91 2701 KVKMDD 29
84 2058 WFEOGP 11
97 2651 TFZYY0 20
18 2393 OALOVF 29
14 2784 NGW18T 22
24 2771 D6ET45 7
15 2406 PFJNAR 20
63 2945 AQJMJK 28
15 2414 D8I9E6 11
100 2278 NBXB1X 30
23 2721 GD9M0S 28
96 2379 OLLTPC 6
33 2790 4G0RNH 2
85 2085 ZPY7GH 9
2 2544 TPXQXI 26
99 2294 70A3DX 17
42 2035 YZGEP9 1
81 2161 GPYVNQ 5
59 2847 8SFUEG 23
86 2901 92D7AT 9
59 2917 I6KXES 1
9 2972 CKP1F4 6
34 2825 OCU06R 25
61 2752 903S00 11
98 2531 QMFPYB 23
47 2813 Y5BZYA 5
17 2921 47X1P9 27
65 2951 IKVYZ9 14
11 2649 WVEE51 11
5 2810 DR87Q4 16
87 2430 X0F766 2
26 2921 OJU6X4 29
27 2393 2J6449 19
3 2923 XFHYKH 1
74 2620 NYS8OG 11
50 2055 T8A4QG 6
83 2370 CUMIT1 25
14 2962 FLMGM9 29
66 2529 34DT9Z 8
88 2714 WLXF5H 23
26 2857 N09AGX 22
27 2190 6RX4L2 24
67 2622 7T8FRT 24
45 2755 MXCD0M 2
48 2890 C1YJ7P 15
100 2894 MXRDSM 2
5 2354 FAFKFL 6
